user_id | route_id |   seq_no  |  hand  |                           move                           | crux
    0   |      410 |       28  |    L   |   moving nine-o-clock to undercling                      |   f
    0   |      410 |       29  |    R   |   move right to pinch jug                                |   f
    0   |      410 |       30  |    L   |   move left to left facing side pull jug                 |   f
    0   |      410 |       31  |    L   |   moving nine-o-clock to undercling                      |   f
    0   |      410 |       32  |    R   |   big cross through to jug                               |   f
    0   |      410 |       33  |    R   |   roll into pinch jug                                    |   f
    0   |      410 |       34  |    R   |   rt to angle jug                                        |   f
    0   |      410 |       35  |    L   |   rt to angle jug (match)                                |   f
    0   |      410 |       36  |    R   |   up to left angle jug                                   |   f
    0   |      410 |       37  |    L   |   up to multiple pocket hold                             |   f
    0   |      410 |       38  |    R   |   up to multiple pocket hold (match)                     |   f
    0   |      410 |       39  |    R   |   up to multiple pocket hold (match)                     |   f
    0   |      410 |       40  |    L   |   reach up and left to finger bucket                     |   f
    0   |      410 |       41  |    R   |   move right to finger bucket                            |   f
    0   |      410 |       42  |    R   |   moves up right to angled gaston crimp                  |   f
    0   |      410 |       43  |    R   |   big cross through to jug                               |   f
    0   |      410 |       44  |    L   |   big cross through to jug (match)                       |   f
    0   |      410 |       45  |    L   |   moving left to side pull jug                           |   f
    0   |      410 |       46  |    R   |   up to right facing side pull                           |   f
    0   |      410 |       47  |    L   |   go again to left angle jug                             |   f
    0   |      410 |       48  |    L   |   go again to flat edge                                  |   f
    0   |      410 |       49  |    R   |   moving to right facing jug                             |   f
    0   |      410 |       50  |    L   |   up to big featured jug                                 |   f
    0   |      410 |       51  |    L   |   big cross through to jug (match)                       |   f
    0   |      410 |       52  |    R   |   Matched on jug                                         |   f
    0   |      410 |       53  |    R   |   move right to pinch jug                                |   f
    0   |      410 |       54  |    R   |   bump out right to pinch                                |   f
    0   |      410 |       55  |    L   |   left ward move to pinch intermediate                   |   f
    0   |      410 |       56  |    R   |   Matched on jug                                         |   f
    0   |      410 |       57  |    R   |   move right to pinch jug                                |   f
    0   |      410 |       58  |    R   |   go again to jug                                        |   f
    0   |      410 |       59  |    L   |   reach up and left to finger bucket                     |   f
    0   |      410 |       60  |    L   |   into left facing undercling                            |   f
    0   |      410 |       61  |    L   |   match on sidepull                                      |   f
    0   |      410 |       62  |    L   |   match on sidepull                                      |   f
    0   |      410 |       63  |    L   |   go again to pinch                                      |   f
    0   |      410 |       64  |    L   |   go again to pinch                                      |   f
    0   |      410 |       65  |    L   |   go again to pinch                                      |   f
    0   |      410 |       66  |    R   |   cross to crimp                                         |   f
    0   |      410 |       67  |    R   |   cross to crimp                                         |   f
    0   |      410 |       68  |    L   |   cross to crimp (match)                                 |   f
    0   |      410 |       69  |    L   |   cross to crimp (match)                                 |   f
    0   |      410 |       70  |    R   |   moving right to side pull crimp                        |   f
    0   |      412 |       4   |    L   |   Slopey crimp                                           |   f
    0   |      410 |       71  |    R   |   moving right to side pull crimp                        |   f
    0   |      410 |       72  |    L   |   grab finishing hold                                    |   f
    0   |      410 |       73  |    R   |   crossing over to bulbous feature                       |   f
    0   |      410 |       74  |    L   |   crossing over to bulbous feature (match)               |   f
    0   |      410 |       75  |    R   |   moves right to finger bucket                           |   f
    0   |      410 |       76  |    R   |   moves right to finger bucket                           |   f
    0   |      410 |       77  |    L   |   moving nine-o-clock to undercling                      |   f
    0   |      410 |       78  |    R   |   big cross through to jug                               |   f
    0   |      410 |       79  |    L   |   big cross through to jug (match)                       |   f
    0   |      410 |       80  |    L   |   moving left to side pull jug                           |   f
    0   |      410 |       81  |    R   |   up to right facing side pull                           |   f
    0   |      410 |       82  |    L   |   moving up to pinch intermediate                        |   f
    0   |      410 |       83  |    L   |   crimp ledge                                            |   f
    0   |      410 |       84  |    R   |   crimp ledge (match)                                    |   f
    0   |      410 |       85  |    R   |   cross to pinch                                         |   f
    0   |      410 |       86  |    L   |   crimp                                                  |   f
    0   |      410 |       87  |    L   |   medium pinch                                           |   f
    0   |      410 |       88  |    R   |   crimp                                                  |   f
    0   |      410 |       89  |    R   |   cross to large sloper                                  |   f
    0   |      410 |       90  |    R   |   cross to large sloper                                  |   f
    0   |      410 |       91  |    L   |   go again to pinch                                      |   f
    0   |      410 |       92  |    L   |   go again to pinch                                      |   f
    0   |      410 |       93  |    L   |   go again to pinch                                      |   f
    0   |      410 |       94  |    L   |   go again to pinch                                      |   f
    0   |      410 |       95  |    L   |   go again to pinch                                      |   f
    0   |      410 |       96  |    L   |   go again to pinch                                      |   f
    0   |      410 |       97  |    R   |   cross to crimp                                         |   f
    0   |      410 |       98  |    R   |   cross to crimp                                         |   f
    0   |      410 |       99  |    R   |   cross to crimp                                         |   f
    0   |      410 |       100 |    L   |   cross to crimp (match)                                 |   f
    0   |      410 |       101 |    R   |   moving right to side pull crimp                        |   f
    0   |      410 |       102 |    R   |   moving right to side pull crimp                        |   f
    0   |      410 |       103 |    L   |   crossing over to bulbous feature (match)               |   f
    0   |      410 |       104 |    L   |   crossing over to bulbous feature (match)               |   f
    0   |      410 |       105 |    R   |   moves right to finger bucket                           |   f
    0   |      410 |       106 |    L   |   moving nine-o-clock to undercling                      |   f
    0   |      410 |       107 |    L   |   moving nine-o-clock to undercling                      |   f
    0   |      410 |       108 |    L   |   moving nine-o-clock to undercling                      |   f
    0   |      410 |       109 |    R   |   big cross through to jug                               |   f
    0   |      410 |       110 |    L   |   big cross through to jug (match)                       |   f
    0   |      410 |       111 |    L   |   moving left to side pull jug                           |   f
    0   |      410 |       112 |    L   |   moving up to pinch intermediate                        |   f
    0   |      410 |       113 |    L   |   crimp ledge                                            |   f
    0   |      410 |       114 |    R   |   crimp ledge (match)                                    |   f
    0   |      410 |       115 |    R   |   cross to pinch                                         |   f
    0   |      410 |       116 |    L   |   crimp                                                  |   f
    0   |      410 |       117 |    L   |   medium pinch                                           |   f
    0   |      410 |       118 |    R   |   crimp                                                  |   f
    0   |      410 |       119 |    R   |   cross to large sloper                                  |   f
    0   |      410 |       120 |    R   |   cross to large sloper                                  |   f
    0   |      410 |       121 |    L   |   go again to pinch                                      |   f
    0   |      410 |       122 |    L   |   go again to pinch                                      |   f
    0   |      410 |       123 |    L   |   go again to pinch                                      |   f
    0   |      410 |       124 |    L   |   go again to pinch                                      |   f
    0   |      410 |       125 |    L   |   go again to pinch                                      |   f
    0   |      410 |       126 |    L   |   go again to pinch                                      |   f
    0   |      410 |       127 |    R   |   cross to crimp                                         |   f
    0   |      410 |       128 |    R   |   cross to crimp                                         |   f
    0   |      410 |       129 |    R   |   cross to crimp                                         |   f
    0   |      410 |       130 |    R   |   cross to crimp                                         |   f
    0   |      410 |       131 |    R   |   cross to crimp                                         |   f
    0   |      410 |       132 |    R   |   cross to crimp                                         |   f
    0   |      410 |       133 |    R   |   cross to crimp                                         |   f
    0   |      410 |       134 |    R   |   cross to crimp                                         |   f
    0   |      410 |       135 |    R   |   cross to crimp                                         |   f
    0   |      410 |       136 |    R   |   cross to crimp                                         |   f
    0   |      410 |       137 |    R   |   cross to crimp                                         |   f
    0   |      410 |       138 |    R   |   cross to crimp                                         |   f
    0   |      410 |       139 |    L   |   cross to crimp (match)                                 |   f
    0   |      410 |       140 |    L   |   cross to crimp (match)                                 |   f
    0   |      410 |       141 |    L   |   cross to crimp (match)                                 |   f
    0   |      410 |       142 |    L   |   cross to crimp (match)                                 |   f
    0   |      410 |       143 |    L   |   cross to crimp (match)                                 |   f
    0   |      411 |       0   |    L   |   moving nine-o-clock to undercling                      |   f
    0   |      411 |       1   |    R   |   big cross through to jug                               |   f
    0   |      411 |       2   |    L   |   up to multiple pocket hold                             |   f
    0   |      411 |       3   |    R   |   moves right to finger bucket                           |   f
    0   |      411 |       4   |    L   |   moving nine-o-clock to undercling                      |   f
    0   |      411 |       5   |    R   |   big cross through to jug                               |   f
    0   |      411 |       6   |    L   |   big cross through to jug (match)                       |   f
    0   |      411 |       7   |    L   |   moving left to side pull jug                           |   f
    0   |      411 |       8   |    R   |   up to right facing side pull                           |   f
    0   |      411 |       9   |    L   |   rt to angle jug (match)                                |   f
    0   |      411 |       10  |    L   |   up to angle jug                                        |   f
    0   |      411 |       11  |    R   |   Matched on jug                                         |   f
    0   |      411 |       12  |    R   |   side pull                                              |   f
    0   |      411 |       13  |    R   |   moves right to finger bucket                           |   f
    0   |      411 |       14  |    R   |   bump out right to pinch                                |   f
    0   |      411 |       15  |    L   |   move up left to undercling                             |   f
    0   |      411 |       16  |    R   |   cross over to flat edge                                |   f
    0   |      411 |       17  |    L   |   crossing over to bulbous feature (match)               |   f
    0   |      411 |       18  |    R   |   bump out right to pinch                                |   f
    0   |      411 |       19  |    L   |   move up left to undercling                             |   f
    0   |      411 |       20  |    R   |   cross over to flat edge                                |   f
    0   |      411 |       21  |    L   |   moving nine-o-clock to undercling                      |   f
    0   |      411 |       22  |    L   |   finishing hold                                         |   f
    0   |      411 |       23  |    R   |   Matched on jug                                         |   f
    0   |      411 |       24  |    R   |   Matched on jug                                         |   f
    0   |      411 |       25  |    R   |   move right to pinch jug                                |   f
    0   |      411 |       26  |    L   |   move left to left facing side pull jug                 |   f
    0   |      411 |       27  |    L   |   moving nine-o-clock to undercling                      |   f
    0   |      411 |       28  |    L   |   moving nine-o-clock to undercling                      |   f
    0   |      411 |       29  |    R   |   move right to pinch jug                                |   f
    0   |      411 |       30  |    L   |   move left to left facing side pull jug                 |   f
    0   |      411 |       31  |    L   |   moving nine-o-clock to undercling                      |   f
    0   |      411 |       32  |    R   |   big cross through to jug                               |   f
    0   |      411 |       33  |    R   |   roll into pinch jug                                    |   f
    0   |      411 |       34  |    R   |   rt to angle jug                                        |   f
    0   |      411 |       35  |    L   |   rt to angle jug (match)                                |   f
    0   |      411 |       36  |    R   |   up to left angle jug                                   |   f
    0   |      411 |       37  |    L   |   up to multiple pocket hold                             |   f
    0   |      411 |       38  |    R   |   up to multiple pocket hold (match)                     |   f
    0   |      411 |       39  |    R   |   up to multiple pocket hold (match)                     |   f
    0   |      411 |       40  |    L   |   reach up and left to finger bucket                     |   f
    0   |      411 |       41  |    R   |   move right to finger bucket                            |   f
    0   |      411 |       42  |    R   |   moves up right to angled gaston crimp                  |   f
    0   |      411 |       43  |    R   |   big cross through to jug                               |   f
    0   |      411 |       44  |    L   |   big cross through to jug (match)                       |   f
    0   |      411 |       45  |    L   |   moving left to side pull jug                           |   f
    0   |      411 |       46  |    R   |   up to right facing side pull                           |   f
    0   |      411 |       47  |    L   |   go again to left angle jug                             |   f
    0   |      411 |       48  |    L   |   go again to flat edge                                  |   f
    0   |      411 |       49  |    R   |   moving to right facing jug                             |   f
    0   |      411 |       50  |    L   |   up to big featured jug                                 |   f
    0   |      411 |       51  |    L   |   big cross through to jug (match)                       |   f
    0   |      411 |       52  |    R   |   Matched on jug                                         |   f
    0   |      411 |       53  |    R   |   move right to pinch jug                                |   f
    0   |      411 |       54  |    R   |   bump out right to pinch                                |   f
    0   |      411 |       55  |    L   |   left ward move to pinch intermediate                   |   f
    0   |      411 |       56  |    R   |   Matched on jug                                         |   f
    0   |      411 |       57  |    R   |   move right to pinch jug                                |   f
    0   |      411 |       58  |    R   |   go again to jug                                        |   f
    0   |      411 |       59  |    L   |   reach up and left to finger bucket                     |   f
    0   |      411 |       60  |    L   |   into left facing undercling                            |   f
    0   |      411 |       61  |    L   |   match on sidepull                                      |   f
    0   |      411 |       62  |    L   |   match on sidepull                                      |   f
    0   |      411 |       63  |    L   |   go again to pinch                                      |   f
    0   |      411 |       64  |    L   |   go again to pinch                                      |   f
    0   |      411 |       65  |    L   |   go again to pinch                                      |   f
    0   |      411 |       66  |    R   |   cross to crimp                                         |   f
    0   |      411 |       67  |    R   |   cross to crimp                                         |   f
    0   |      411 |       68  |    L   |   cross to crimp (match)                                 |   f
    0   |      411 |       69  |    L   |   cross to crimp (match)                                 |   f
    0   |      411 |       70  |    R   |   moving right to side pull crimp                        |   f
    0   |      411 |       71  |    R   |   moving right to side pull crimp                        |   f
    0   |      411 |       72  |    L   |   grab finishing hold                                    |   f
    0   |      411 |       73  |    R   |   crossing over to bulbous feature                       |   f
    0   |      411 |       74  |    L   |   crossing over to bulbous feature (match)               |   f
    0   |      411 |       75  |    R   |   moves right to finger bucket                           |   f
    0   |      411 |       76  |    R   |   moves right to finger bucket                           |   f
    0   |      411 |       77  |    L   |   moving nine-o-clock to undercling                      |   f
    0   |      411 |       78  |    R   |   big cross through to jug                               |   f
    0   |      411 |       79  |    L   |   big cross through to jug (match)                       |   f
    0   |      411 |       80  |    L   |   moving left to side pull jug                           |   f
    0   |      411 |       81  |    R   |   up to right facing side pull                           |   f
    0   |      411 |       82  |    L   |   moving up to pinch intermediate                        |   f
    0   |      411 |       83  |    L   |   crimp ledge                                            |   f
    0   |      411 |       84  |    R   |   crimp ledge (match)                                    |   f
    0   |      411 |       85  |    R   |   cross to pinch                                         |   f
    0   |      411 |       86  |    L   |   crimp                                                  |   f
    0   |      411 |       87  |    L   |   medium pinch                                           |   f
    0   |      411 |       88  |    R   |   crimp                                                  |   f
    0   |      411 |       89  |    R   |   cross to large sloper                                  |   f
    0   |      411 |       90  |    R   |   cross to large sloper                                  |   f
    0   |      411 |       91  |    L   |   go again to pinch                                      |   f
    0   |      411 |       92  |    L   |   go again to pinch                                      |   f
    0   |      411 |       93  |    L   |   go again to pinch                                      |   f
    0   |      411 |       94  |    L   |   go again to pinch                                      |   f
    0   |      411 |       95  |    L   |   go again to pinch                                      |   f
    0   |      411 |       96  |    L   |   go again to pinch                                      |   f
    0   |      411 |       97  |    R   |   cross to crimp                                         |   f
    0   |      411 |       98  |    R   |   cross to crimp                                         |   f
    0   |      411 |       99  |    R   |   cross to crimp                                         |   f
    0   |      411 |       100 |    L   |   cross to crimp (match)                                 |   f
    0   |      411 |       101 |    R   |   moving right to side pull crimp                        |   f
    0   |      411 |       102 |    R   |   moving right to side pull crimp                        |   f
    0   |      411 |       103 |    L   |   crossing over to bulbous feature (match)               |   f
    0   |      411 |       104 |    L   |   crossing over to bulbous feature (match)               |   f
    0   |      411 |       105 |    R   |   moves right to finger bucket                           |   f
    0   |      411 |       106 |    L   |   moving nine-o-clock to undercling                      |   f
    0   |      411 |       107 |    L   |   moving nine-o-clock to undercling                      |   f
    0   |      411 |       108 |    L   |   moving nine-o-clock to undercling                      |   f
    0   |      411 |       109 |    R   |   big cross through to jug                               |   f
    0   |      411 |       110 |    L   |   big cross through to jug (match)                       |   f
    0   |      411 |       111 |    L   |   moving left to side pull jug                           |   f
    0   |      411 |       112 |    L   |   moving up to pinch intermediate                        |   f
    0   |      411 |       113 |    L   |   crimp ledge                                            |   f
    0   |      411 |       114 |    R   |   crimp ledge (match)                                    |   f
    0   |      411 |       115 |    R   |   cross to pinch                                         |   f
    0   |      411 |       116 |    L   |   crimp                                                  |   f
    0   |      411 |       117 |    L   |   medium pinch                                           |   f
    0   |      411 |       118 |    R   |   crimp                                                  |   f
    0   |      411 |       119 |    R   |   cross to large sloper                                  |   f
    0   |      411 |       120 |    R   |   cross to large sloper                                  |   f
    0   |      411 |       121 |    L   |   go again to pinch                                      |   f
    0   |      411 |       122 |    L   |   go again to pinch                                      |   f
    0   |      411 |       123 |    L   |   go again to pinch                                      |   f
    0   |      411 |       124 |    L   |   go again to pinch                                      |   f
    0   |      411 |       125 |    L   |   go again to pinch                                      |   f
    0   |      411 |       126 |    L   |   go again to pinch                                      |   f
    0   |      411 |       127 |    R   |   cross to crimp                                         |   f
    0   |      411 |       128 |    R   |   cross to crimp                                         |   f
    0   |      411 |       129 |    R   |   cross to crimp                                         |   f
    0   |      411 |       130 |    R   |   cross to crimp                                         |   f
    0   |      411 |       131 |    R   |   cross to crimp                                         |   f
    0   |      411 |       132 |    R   |   cross to crimp                                         |   f
    0   |      411 |       133 |    R   |   cross to crimp                                         |   f
    0   |      411 |       134 |    R   |   cross to crimp                                         |   f
    0   |      411 |       135 |    R   |   cross to crimp                                         |   f
    0   |      411 |       136 |    R   |   cross to crimp                                         |   f
    0   |      411 |       137 |    R   |   cross to crimp                                         |   f
    0   |      411 |       138 |    R   |   cross to crimp                                         |   f
    0   |      411 |       139 |    L   |   cross to crimp (match)                                 |   f
    0   |      411 |       140 |    L   |   cross to crimp (match)                                 |   f
    0   |      411 |       141 |    L   |   cross to crimp (match)                                 |   f
    0   |      411 |       142 |    L   |   cross to crimp (match)                                 |   f
    0   |      411 |       143 |    L   |   cross to crimp (match)                                 |   f
    0   |      412 |       0   |    L   |   Slopey crimp                                           |   f
    0   |      412 |       1   |    L   |   Slopey crimp                                           |   f
    0   |      412 |       2   |    R   |   Pocket                                                 |   f
    0   |      412 |       3   |    L   |   Throw to slopey pinch                                  |   f
    0   |      412 |       5   |    R   |   Tiny razor crimp                                       |   f
    0   |      412 |       6   |    R   |   Bump to sloper                                         |   f
    0   |      412 |       7   |    L   |   Diagonal to sidepull                                   |   f
    0   |      412 |       8   |    R   |   Go to jug                                              |   f
    0   |      412 |       9   |    R   |   Gaston                                                 |   f
    0   |      412 |       10  |    L   |   Undercling                                             |   f
    0   |      412 |       11  |    R   |   Diagonal pinch                                         |   f
    0   |      412 |       12  |    L   |   Diagonal pinch (match)                                 |   f
    0   |      412 |       13  |    R   |   Dyno to jug                                            |   f
    0   |      412 |       14  |    R   |   Dyno to jug                                            |   f
    0   |      412 |       15  |    L   |   Sixepull                                               |   f
    0   |      412 |       16  |    R   |   Sidepull                                               |   f
    0   |      412 |       17  |    L   |   Rail                                                   |   f
    0   |      412 |       18  |    R   |   Rail (match)                                           |   f
    0   |      413 |       0   |    L   |   Slopey crimp                                           |   f
    0   |      413 |       1   |    L   |   Slopey crimp                                           |   f
    0   |      413 |       2   |    L   |   Slopey crimp                                           |   f
    0   |      413 |       3   |    L   |   Throw to slopey pinch                                  |   f
    0   |      413 |       4   |    L   |   Slopey crimp                                           |   f
    0   |      413 |       5   |    R   |   Tiny razor crimp                                       |   f
    0   |      413 |       6   |    R   |   Bump to sloper                                         |   f
    0   |      413 |       7   |    L   |   Diagonal to sidepull                                   |   f
    0   |      413 |       8   |    R   |   Go to jug                                              |   f
    0   |      413 |       9   |    R   |   Gaston                                                 |   f
    0   |      413 |       10  |    L   |   Undercling                                             |   f
    0   |      413 |       11  |    R   |   Diagonal pinch                                         |   f
    0   |      413 |       12  |    L   |   Diagonal pinch (match)                                 |   f
    0   |      413 |       13  |    R   |   Dyno to jug                                            |   f
    0   |      413 |       14  |    R   |   Dyno to jug                                            |   f
    0   |      413 |       15  |    R   |   Dyno to jug                                            |   f
    0   |      413 |       16  |    L   |   Sixepull                                               |   f
    0   |      413 |       17  |    R   |   Sidepull                                               |   f
    0   |      413 |       18  |    L   |   Rail                                                   |   f
    0   |      414 |       1   |    L   |   Sit start Match on right facing ledge                  |   f
    0   |      414 |       2   |    L   |   Layback to large pocket bucket                         |   f
    0   |      414 |       3   |    R   |   Hand/Foot match on start hold                          |   f
    0   |      414 |       4   |    R   |   Match on bucket/pocket                                 |   f
    0   |      414 |       5   |    R   |   Throw to big bumpy sloper ledge                        |   f
    0   |      414 |       6   |    L   |   Match and slide up the ledge                           |   f
    0   |      414 |       7   |    R   |   Heel Hook Bucket Pocket                                |   f
    0   |      414 |       8   |    L   |   Iron cross to left angled sloper ledge                 |   f
    0   |      414 |       9   |    R   |   Take out heal hook and stand on hold                   |   f
    0   |      414 |       10  |    R   |   Throw to finish hold                                   |   f
    0   |      415 |       1   |    L   |   Match with right on vertical flat hold                 |   f
    0   |      415 |       2   |    R   |   Out to 45* left faceing  crimp rail                    |   f
    0   |      415 |       3   |    L   |   Match and bump to 45* right facing crimp rail          |   f
    0   |      415 |       4   |    R   |   Dircetly up to crimpy pinch                            |   f
    0   |      415 |       5   |    L   |   Cross to crimpy side pull                              |   f
    0   |      415 |       6   |    R   |   Match and throw to incut crimp                         |   f
    0   |      415 |       7   |    L   |   Finish straight up on a Jug!                           |   f
    0   |      416 |       0   |    L   |   Sit start Match on right facing ledge                  |   f
    0   |      416 |       1   |    L   |   Sit start Match on right facing ledge                  |   f
    0   |      416 |       2   |    L   |   Layback to large pocket bucket                         |   f
    0   |      416 |       3   |    R   |   Match on bucket/pocket                                 |   f
    0   |      416 |       4   |    R   |   Throw to big bumpy sloper ledge                        |   f
    0   |      416 |       5   |    L   |   Match and slide up the ledge                           |   f
    0   |      416 |       6   |    R   |   Heel Hook Bucket Pocket                                |   f
    0   |      416 |       7   |    L   |   Iron cross to left angled sloper ledge                 |   f
    0   |      416 |       8   |    R   |   Take out heal hook and stand on hold                   |   f
    0   |      416 |       9   |    R   |   Throw to finish hold                                   |   f
    0   |      417 |       0   |    L   |   Sit start Match on right facing ledge                  |   f
    0   |      417 |       1   |    L   |   Sit start Match on right facing ledge                  |   f
    0   |      417 |       2   |    L   |   Layback to large pocket bucket                         |   f
    0   |      417 |       3   |    R   |   Match on bucket/pocket                                 |   f
    0   |      417 |       4   |    R   |   Throw to big bumpy sloper ledge                        |   f
    0   |      417 |       5   |    L   |   Match and slide up the ledge                           |   f
    0   |      417 |       6   |    R   |   Heel Hook Bucket Pocket                                |   f
    0   |      417 |       7   |    L   |   Iron cross to left angled sloper ledge                 |   f
    0   |      417 |       8   |    R   |   Take out heal hook and stand on hold                   |   f
    0   |      417 |       9   |    R   |   Throw to finish hold                                   |   f
    0   |      418 |       0   |    L   |   Sit start Match on right facing ledge                  |   f
    0   |      418 |       1   |    L   |   Sit start Match on right facing ledge                  |   f
    0   |      418 |       2   |    L   |   Layback to large pocket bucket                         |   f
    0   |      418 |       3   |    R   |   Match on bucket/pocket                                 |   f
    0   |      418 |       4   |    R   |   Throw to big bumpy sloper ledge                        |   f
    0   |      418 |       5   |    L   |   Match and slide up the ledge                           |   f
    0   |      418 |       6   |    R   |   Heel Hook Bucket Pocket                                |   f
    0   |      418 |       7   |    L   |   Iron cross to left angled sloper ledge                 |   f
    0   |      418 |       8   |    R   |   Take out heal hook and stand on hold                   |   f
    0   |      418 |       9   |    R   |   Throw to finish hold                                   |   f
    0   |      419 |       0   |    L   |   Sit start Match on right facing ledge                  |   f
    0   |      419 |       1   |    L   |   Sit start Match on right facing ledge                  |   f
    0   |      419 |       2   |    L   |   Layback to large pocket bucket                         |   f
    0   |      419 |       3   |    R   |   Match on bucket/pocket                                 |   f
    0   |      419 |       4   |    R   |   Throw to big bumpy sloper ledge                        |   f
    0   |      419 |       5   |    L   |   Match and slide up the ledge                           |   f
    0   |      419 |       6   |    R   |   Heel Hook Bucket Pocket                                |   f
    0   |      419 |       7   |    L   |   Iron cross to left angled sloper ledge                 |   f
    0   |      419 |       8   |    R   |   Take out heal hook and stand on hold                   |   f
    0   |      419 |       9   |    R   |   Throw to finish hold                                   |   f
    0   |      420 |       0   |    L   |   Sit start Match on right facing ledge                  |   f
    0   |      466 |       5   |    R   |   Sidepull                                               |   f
    0   |      420 |       1   |    L   |   Sit start Match on right facing ledge                  |   f
    0   |      420 |       2   |    L   |   Layback to large pocket bucket                         |   f
    0   |      420 |       3   |    R   |   Match on bucket/pocket                                 |   f
    0   |      420 |       4   |    R   |   Throw to big bumpy sloper ledge                        |   f
    0   |      420 |       5   |    L   |   Match and slide up the ledge                           |   f
    0   |      420 |       6   |    R   |   Heel Hook Bucket Pocket                                |   f
    0   |      420 |       7   |    L   |   Iron cross to left angled sloper ledge                 |   f
    0   |      420 |       8   |    R   |   Take out heal hook and stand on hold                   |   f
    0   |      420 |       9   |    R   |   Throw to finish hold                                   |   f
    0   |      421 |       0   |    L   |   Sit start Match on right facing ledge                  |   f
    0   |      421 |       1   |    L   |   Sit start Match on right facing ledge                  |   f
    0   |      421 |       2   |    L   |   Layback to large pocket bucket                         |   f
    0   |      421 |       3   |    R   |   Match on bucket/pocket                                 |   f
    0   |      421 |       4   |    R   |   Throw to big bumpy sloper ledge                        |   f
    0   |      421 |       5   |    L   |   Match and slide up the ledge                           |   f
    0   |      421 |       6   |    R   |   Heel Hook Bucket Pocket                                |   f
    0   |      421 |       7   |    L   |   Iron cross to left angled sloper ledge                 |   f
    0   |      421 |       8   |    R   |   Take out heal hook and stand on hold                   |   f
    0   |      421 |       9   |    R   |   Throw to finish hold                                   |   f
    0   |      422 |       0   |    L   |   Sit start Match on right facing ledge                  |   f
    0   |      422 |       1   |    L   |   Sit start Match on right facing ledge                  |   f
    0   |      422 |       2   |    L   |   Layback to large pocket bucket                         |   f
    0   |      422 |       3   |    R   |   Match on bucket/pocket                                 |   f
    0   |      422 |       4   |    R   |   Throw to big bumpy sloper ledge                        |   f
    0   |      422 |       5   |    L   |   Match and slide up the ledge                           |   f
    0   |      422 |       6   |    R   |   Heel Hook Bucket Pocket                                |   f
    0   |      422 |       7   |    L   |   Iron cross to left angled sloper ledge                 |   f
    0   |      422 |       8   |    R   |   Take out heal hook and stand on hold                   |   f
    0   |      422 |       9   |    R   |   Throw to finish hold                                   |   f
    0   |      423 |       0   |    R   |   sidepull (big move)                                    |   f
    0   |      423 |       1   |    L   |   open hand sidepull                                     |   f
    0   |      423 |       2   |    R   |   bump to higher sidepull                                |   f
    0   |      423 |       3   |    R   |   moves right to finger bucket                           |   f
    0   |      423 |       4   |    L   |   moving nine-o-clock to undercling                      |   f
    0   |      423 |       5   |    R   |   big cross through to jug                               |   f
    0   |      423 |       6   |    L   |   big cross through to jug (match)                       |   f
    0   |      423 |       7   |    L   |   moving left to side pull jug                           |   f
    0   |      423 |       8   |    R   |   up to right facing side pull                           |   f
    0   |      423 |       9   |    L   |   medium sloper                                          |   f
    0   |      423 |       10  |    L   |   Sit start Match on right facing ledge                  |   f
    0   |      423 |       11  |    L   |   Layback to large pocket bucket                         |   f
    0   |      423 |       12  |    R   |   Hand/Foot match on start hold                          |   f
    0   |      423 |       13  |    R   |   Throw to big bumpy sloper ledge                        |   f
    0   |      423 |       14  |    L   |   Match and slide up the ledge                           |   f
    0   |      423 |       15  |    R   |   Heel Hook Bucket Pocket                                |   f
    0   |      423 |       16  |    L   |   Iron cross to left angled sloper ledge                 |   f
    0   |      423 |       17  |    R   |   Take out heal hook and stand on hold                   |   f
    0   |      423 |       18  |    R   |   bump out right to pinch                                |   f
    0   |      423 |       19  |    L   |   move up left to undercling                             |   f
    0   |      423 |       20  |    R   |   cross over to flat edge                                |   f
    0   |      423 |       21  |    R   |   moving up to shallow pinch                             |   f
    0   |      423 |       22  |    L   |   finishing hold                                         |   f
    0   |      423 |       23  |    R   |   cross to medium pinch                                  |   f
    0   |      423 |       24  |    L   |   small crimp                                            |   f
    0   |      423 |       25  |    R   |   cross to medium diagonal gaston                        |   f
    0   |      423 |       26  |    R   |   cross to medium diagonal gaston                        |   f
    0   |      423 |       27  |    L   |   cross to medium diagonal gaston (match)                |   f
    0   |      423 |       28  |    R   |   sidepull (big move)                                    |   f
    0   |      423 |       29  |    R   |   move right to pinch jug                                |   f
    0   |      423 |       30  |    L   |   move left to left facing side pull jug                 |   f
    0   |      423 |       31  |    L   |   moving nine-o-clock to undercling                      |   f
    0   |      423 |       32  |    R   |   big cross through to jug                               |   f
    0   |      423 |       33  |    R   |   medium diagonal sidepull (match)                       |   f
    0   |      423 |       34  |    R   |   throw to small crimp (big move)                        |   f
    0   |      423 |       35  |    L   |   medium sloper                                          |   f
    0   |      423 |       36  |    L   |   Sit start Match on right facing ledge                  |   f
    0   |      423 |       37  |    L   |   Layback to large pocket bucket                         |   f
    0   |      423 |       38  |    R   |   Hand/Foot match on start hold                          |   f
    0   |      423 |       39  |    R   |   Match on bucket/pocket                                 |   f
    0   |      423 |       40  |    R   |   Match on bucket/pocket                                 |   f
    0   |      423 |       41  |    R   |   Throw to big bumpy sloper ledge                        |   f
    0   |      423 |       42  |    R   |   Throw to big bumpy sloper ledge                        |   f
